step,event_type,details
45,birth,new frog
45,death,frog died
46,birth,new frog
47,birth,new frog
47,birth,new frog
47,birth,new frog
47,birth,new frog
47,birth,new frog
48,birth,new frog
48,birth,new frog
49,birth,new frog
49,birth,new frog
50,birth,new frog
50,death,frog died
50,birth,new frog
50,death,frog died
50,death,frog died
50,birth,new frog
50,death,frog died
50,death,frog died
50,death,frog died
50,death,frog died
53,predator_kill,frog eaten
53,death,frog died
54,birth,new frog
55,birth,new frog
55,birth,new frog
56,predator_kill,frog eaten
56,death,frog died
57,predator_kill,frog eaten
57,death,frog died
58,predator_kill,frog eaten
58,death,frog died
59,predator_kill,frog eaten
59,death,frog died
62,predator_kill,frog eaten
62,death,frog died
64,predator_kill,frog eaten
64,death,frog died
69,death,frog died
77,death,frog died
78,death,frog died
78,predator_kill,frog eaten
78,death,frog died
79,death,frog died
84,death,frog died
85,birth,new frog
85,birth,new frog
85,birth,new frog
86,birth,new frog
86,birth,new frog
86,birth,new frog
87,birth,new frog
87,birth,new frog
88,birth,new frog
88,birth,new frog
88,birth,new frog
89,birth,new frog
89,birth,new frog
90,birth,new frog
90,birth,new frog
90,birth,new frog
90,birth,new frog
90,birth,new frog
91,birth,new frog
91,birth,new frog
91,birth,new frog
91,predator_kill,frog eaten
91,death,frog died
92,birth,new frog
92,birth,new frog
92,birth,new frog
93,birth,new frog
93,birth,new frog
93,birth,new frog
94,birth,new frog
94,birth,new frog
94,birth,new frog
94,death,frog died
95,birth,new frog
95,birth,new frog
95,death,frog died
95,birth,new frog
95,birth,new frog
95,predator_kill,frog eaten
95,death,frog died
96,birth,new frog
96,birth,new frog
96,predator_kill,frog eaten
96,death,frog died
98,death,frog died
98,death,frog died
98,death,frog died
99,death,frog died
100,death,frog died
102,predator_kill,frog eaten
102,death,frog died
103,death,frog died
105,predator_kill,frog eaten
105,death,frog died
106,death,frog died
106,predator_kill,frog eaten
106,death,frog died
110,predator_kill,frog eaten
110,death,frog died
113,death,frog died
117,death,frog died
117,death,frog died
117,predator_kill,frog eaten
117,death,frog died
119,death,frog died
119,death,frog died
120,death,frog died
120,death,frog died
120,death,frog died
121,predator_kill,frog eaten
121,death,frog died
121,death,frog died
122,death,frog died
122,death,frog died
123,death,frog died
124,death,frog died
124,death,frog died
124,death,frog died
125,birth,new frog
125,birth,new frog
125,birth,new frog
125,birth,new frog
125,birth,new frog
125,death,frog died
125,death,frog died
126,birth,new frog
126,birth,new frog
126,birth,new frog
126,birth,new frog
126,death,frog died
127,birth,new frog
127,birth,new frog
127,birth,new frog
127,birth,new frog
128,birth,new frog
128,birth,new frog
128,birth,new frog
129,birth,new frog
129,birth,new frog
129,birth,new frog
130,birth,new frog
130,birth,new frog
130,predator_kill,frog eaten
130,birth,new frog
130,death,frog died
130,death,frog died
131,birth,new frog
131,birth,new frog
132,birth,new frog
132,birth,new frog
133,birth,new frog
133,birth,new frog
133,birth,new frog
133,predator_kill,frog eaten
133,death,frog died
134,birth,new frog
135,birth,new frog
135,birth,new frog
135,birth,new frog
135,predator_kill,frog eaten
135,death,frog died
136,death,frog died
136,birth,new frog
136,birth,new frog
137,death,frog died
137,death,frog died
138,death,frog died
138,predator_kill,frog eaten
138,death,frog died
141,death,frog died
141,death,frog died
143,predator_kill,frog eaten
143,death,frog died
144,death,frog died
144,predator_kill,frog eaten
144,death,frog died
144,predator_kill,frog eaten
144,death,frog died
144,predator_kill,frog eaten
144,death,frog died
145,death,frog died
146,death,frog died
147,death,frog died
147,death,frog died
148,predator_kill,frog eaten
148,death,frog died
150,predator_kill,frog eaten
150,death,frog died
151,death,frog died
152,death,frog died
153,predator_kill,frog eaten
153,death,frog died
157,predator_kill,frog eaten
157,death,frog died
158,death,frog died
159,death,frog died
159,death,frog died
160,death,frog died
160,death,frog died
163,death,frog died
163,death,frog died
163,death,frog died
164,predator_kill,frog eaten
164,death,frog died
164,death,frog died
164,death,frog died
165,birth,new frog
165,birth,new frog
165,death,frog died
165,birth,new frog
165,birth,new frog
166,birth,new frog
167,predator_kill,frog eaten
167,birth,new frog
167,death,frog died
167,birth,new frog
167,birth,new frog
168,birth,new frog
168,birth,new frog
169,birth,new frog
169,birth,new frog
169,birth,new frog
170,birth,new frog
170,birth,new frog
170,birth,new frog
171,birth,new frog
172,birth,new frog
172,birth,new frog
173,birth,new frog
174,birth,new frog
174,birth,new frog
174,birth,new frog
174,predator_kill,frog eaten
174,death,frog died
175,birth,new frog
175,birth,new frog
175,birth,new frog
176,birth,new frog
176,birth,new frog
176,birth,new frog
176,birth,new frog
176,predator_kill,frog eaten
176,death,frog died
177,death,frog died
179,death,frog died
179,death,frog died
180,predator_kill,frog eaten
180,death,frog died
180,predator_kill,frog eaten
180,death,frog died
181,predator_kill,frog eaten
181,death,frog died
185,predator_kill,frog eaten
185,death,frog died
186,death,frog died
187,death,frog died
187,death,frog died
187,death,frog died
187,death,frog died
188,predator_kill,frog eaten
188,death,frog died
188,death,frog died
188,death,frog died
188,death,frog died
188,predator_kill,frog eaten
188,death,frog died
189,death,frog died
190,death,frog died
190,death,frog died
191,death,frog died
191,death,frog died
191,death,frog died
191,death,frog died
191,death,frog died
